selected_tau_track_fraction,selected_memory_column,baseline_test_rmse,augmented_test_rmse,fractional_test_improvement,permutation
0.02,memory_tau_0.02,0.3061127024063909,0.29799410416352856,0.02652159867604639,0
0.02,memory_tau_0.02,0.3061127024063909,0.29798029751289223,0.02656670183748919,1
0.02,memory_tau_0.02,0.3061127024063909,0.29792678030482267,0.02674153028351204,2
0.02,memory_tau_0.02,0.3061127024063909,0.2982694604185393,0.025622072936519316,3
0.02,memory_tau_0.02,0.3061127024063909,0.2978446994298521,0.027009669678987405,4
0.02,memory_tau_0.02,0.3061127024063909,0.2977144878933516,0.027435040908201,5
0.02,memory_tau_0.02,0.3061127024063909,0.29798920451030136,0.02653760471953521,6
0.02,memory_tau_0.02,0.3061127024063909,0.29820993294544584,0.025816535540081675,7
0.02,memory_tau_0.02,0.3061127024063909,0.29770166675634896,0.0274769246226037,8
0.02,memory_tau_0.02,0.3061127024063909,0.2979104346711177,0.026794927720392166,9
0.02,memory_tau_0.02,0.3061127024063909,0.29812405078257675,0.02609709287139775,10
0.02,memory_tau_0.02,0.3061127024063909,0.2979854636596335,0.026549825220803,11
0.02,memory_tau_0.02,0.3061127024063909,0.2981881558762488,0.025887676231159982,12
0.02,memory_tau_0.02,0.3061127024063909,0.2980659339379279,0.026286947275321482,13
0.02,memory_tau_0.02,0.3061127024063909,0.29806003280627824,0.026306224919154218,14
0.02,memory_tau_0.02,0.3061127024063909,0.2981341557481474,0.0260640822661821,15
0.02,memory_tau_0.02,0.3061127024063909,0.29799183109176286,0.026529024280236718,16
0.02,memory_tau_0.02,0.3061127024063909,0.297823402424519,0.02707924211151203,17
0.02,memory_tau_0.02,0.3061127024063909,0.2981298431020612,0.02607817069195564,18
0.02,memory_tau_0.02,0.3061127024063909,0.2978720295809635,0.026920388342745728,19
0.02,memory_tau_0.02,0.3061127024063909,0.2979261434218933,0.026743610833990305,20
0.02,memory_tau_0.02,0.3061127024063909,0.2979492158881592,0.02666823837775261,21
0.02,memory_tau_0.02,0.3061127024063909,0.29797475733879913,0.026584800315760583,22
0.02,memory_tau_0.02,0.3061127024063909,0.29805437065874013,0.026324721856699113,23
0.02,memory_tau_0.02,0.3061127024063909,0.29796745062575913,0.02660866967166304,24
0.02,memory_tau_0.02,0.3061127024063909,0.2979244038827983,0.026749293509296872,25
0.02,memory_tau_0.02,0.3061127024063909,0.29780285075056473,0.027146379717343808,26
0.02,memory_tau_0.02,0.3061127024063909,0.298035959041981,0.026384868386439313,27
0.02,memory_tau_0.02,0.3061127024063909,0.29796892341094405,0.0266038584202078,28
0.02,memory_tau_0.02,0.3061127024063909,0.2982982356681393,0.02552807079491009,29
0.02,memory_tau_0.02,0.3061127024063909,0.297902514763088,0.026820800243706196,30
0.02,memory_tau_0.02,0.3061127024063909,0.2980482790871461,0.026344621624157794,31
0.02,memory_tau_0.02,0.3061127024063909,0.29801014481108573,0.026469197558970644,32
0.02,memory_tau_0.02,0.3061127024063909,0.298076092452711,0.026253761737108826,33
0.02,memory_tau_0.02,0.3061127024063909,0.29771305006246807,0.027439737971969407,34
0.02,memory_tau_0.02,0.3061127024063909,0.29792820420058835,0.026736878742577963,35
0.02,memory_tau_0.02,0.3061127024063909,0.29798497653477396,0.026551416546010124,36
0.02,memory_tau_0.02,0.3061127024063909,0.2979626463064836,0.02662436428099402,37
0.02,memory_tau_0.02,0.3061127024063909,0.297944052163502,0.026685107082045523,38
0.02,memory_tau_0.02,0.3061127024063909,0.29820145227242795,0.025844239954015594,39
0.02,memory_tau_0.02,0.3061127024063909,0.2982173512683873,0.02579230158022599,40
0.02,memory_tau_0.02,0.3061127024063909,0.2980919444142262,0.02620197701406206,41
0.02,memory_tau_0.02,0.3061127024063909,0.2982457704474963,0.025699462639255554,42
0.02,memory_tau_0.02,0.3061127024063909,0.2979273777125936,0.02673957868932394,43
0.02,memory_tau_0.02,0.3061127024063909,0.29812601607245515,0.02609067272005172,44
0.02,memory_tau_0.02,0.3061127024063909,0.29787055828421904,0.026925194731807246,45
0.02,memory_tau_0.02,0.3061127024063909,0.298175092243898,0.025930352122255394,46
0.02,memory_tau_0.02,0.3061127024063909,0.2981617769368041,0.02597385017702147,47
0.02,memory_tau_0.02,0.3061127024063909,0.2981695716098058,0.02594838676782484,48
0.02,memory_tau_0.02,0.3061127024063909,0.29806605128269814,0.026286563936867013,49
0.02,memory_tau_0.02,0.3061127024063909,0.2980724641418206,0.026265614596731702,50
0.02,memory_tau_0.02,0.3061127024063909,0.29802026931284853,0.026436123133495294,51
0.02,memory_tau_0.02,0.3061127024063909,0.29800694717370657,0.026479643506995745,52
0.02,memory_tau_0.02,0.3061127024063909,0.2980712084244761,0.026269716737330976,53
0.02,memory_tau_0.02,0.3061127024063909,0.29778529705294216,0.02720372362200566,54
0.02,memory_tau_0.02,0.3061127024063909,0.2979887027734894,0.02653924377864005,55
0.02,memory_tau_0.02,0.3061127024063909,0.2980602508103586,0.02630551274981714,56
0.02,memory_tau_0.02,0.3061127024063909,0.2978919824212163,0.026855206989290125,57
0.02,memory_tau_0.02,0.3061127024063909,0.29812083401262807,0.026107601321139956,58
0.02,memory_tau_0.02,0.3061127024063909,0.29811308308791534,0.026132921814709133,59
0.02,memory_tau_0.02,0.3061127024063909,0.29815421347268367,0.025998558279824766,60
0.02,memory_tau_0.02,0.3061127024063909,0.2980906119039799,0.026206330019461165,61
0.02,memory_tau_0.02,0.3061127024063909,0.29816588498691143,0.025960430119392315,62
0.02,memory_tau_0.02,0.3061127024063909,0.2979075817980595,0.02680424740244328,63
0.02,memory_tau_0.02,0.3061127024063909,0.29800670447940053,0.02648043633363813,64
0.02,memory_tau_0.02,0.3061127024063909,0.29815479253766586,0.02599666660732103,65
0.02,memory_tau_0.02,0.3061127024063909,0.29808769453023604,0.02621586041046071,66
0.02,memory_tau_0.02,0.3061127024063909,0.29785576309045525,0.026973527236951553,67
0.02,memory_tau_0.02,0.3061127024063909,0.297916050474277,0.02677658217930508,68
0.02,memory_tau_0.02,0.3061127024063909,0.298306233624656,0.025501943305087343,69
0.02,memory_tau_0.02,0.3061127024063909,0.2981508820314268,0.02600944133443397,70
0.02,memory_tau_0.02,0.3061127024063909,0.2979783792845562,0.026572968249568556,71
0.02,memory_tau_0.02,0.3061127024063909,0.2978365583475891,0.027036264727801105,72
0.02,memory_tau_0.02,0.3061127024063909,0.29784710501231554,0.02700181119273532,73
0.02,memory_tau_0.02,0.3061127024063909,0.29820188176062506,0.025842836914567242,74
0.02,memory_tau_0.02,0.3061127024063909,0.2978573767094929,0.026968255913595873,75
0.02,memory_tau_0.02,0.3061127024063909,0.2980474048268805,0.026347477631957203,76
0.02,memory_tau_0.02,0.3061127024063909,0.2982655149574789,0.02563496185301772,77
0.02,memory_tau_0.02,0.3061127024063909,0.2981314687777265,0.02607285998236232,78
0.02,memory_tau_0.02,0.3061127024063909,0.2980232735491739,0.026426308982361545,79
0.02,memory_tau_0.02,0.3061127024063909,0.29790388799819584,0.0268163141995236,80
0.02,memory_tau_0.02,0.3061127024063909,0.29801793254989484,0.026443756802190917,81
0.02,memory_tau_0.02,0.3061127024063909,0.2981039357818877,0.026162803965811412,82
0.02,memory_tau_0.02,0.3061127024063909,0.2982852110904652,0.025570619103332824,83
0.02,memory_tau_0.02,0.3061127024063909,0.2979318885988107,0.02672484265850375,84
0.02,memory_tau_0.02,0.3061127024063909,0.2980637810217857,0.026293980358644293,85
0.02,memory_tau_0.02,0.3061127024063909,0.29798975253696386,0.026535814442104098,86
0.02,memory_tau_0.02,0.3061127024063909,0.2982689563237036,0.025623719698746904,87
0.02,memory_tau_0.02,0.3061127024063909,0.2980979397139451,0.026182391744742076,88
0.02,memory_tau_0.02,0.3061127024063909,0.29813169854443733,0.026072109387208907,89
0.02,memory_tau_0.02,0.3061127024063909,0.29795277538511006,0.026656610317489598,90
0.02,memory_tau_0.02,0.3061127024063909,0.2980582151283076,0.026312162856248465,91
0.02,memory_tau_0.02,0.3061127024063909,0.29808980475197383,0.026208966799966257,92
0.02,memory_tau_0.02,0.3061127024063909,0.29776393382452626,0.027273512390155283,93
0.02,memory_tau_0.02,0.3061127024063909,0.29822247363936943,0.025775567968906073,94
0.02,memory_tau_0.02,0.3061127024063909,0.29784768410036705,0.026999919444869392,95
0.02,memory_tau_0.02,0.3061127024063909,0.29825096914556487,0.02568247968484785,96
0.02,memory_tau_0.02,0.3061127024063909,0.29808997079625177,0.026208424371388046,97
0.02,memory_tau_0.02,0.3061127024063909,0.2978989751464266,0.026832363359622524,98
0.02,memory_tau_0.02,0.3061127024063909,0.2979283552683848,0.026736385238730356,99
0.02,memory_tau_0.02,0.3061127024063909,0.2980424687352315,0.026363602711413983,100
0.02,memory_tau_0.02,0.3061127024063909,0.29800638694605863,0.026481473642248333,101
0.02,memory_tau_0.02,0.3061127024063909,0.2979511978357713,0.026661763809410613,102
0.02,memory_tau_0.02,0.3061127024063909,0.2981629150380255,0.02597013226132431,103
0.02,memory_tau_0.02,0.3061127024063909,0.29794166729001986,0.02669289791680473,104
0.02,memory_tau_0.02,0.3061127024063909,0.29798447662119754,0.02655304964902249,105
0.02,memory_tau_0.02,0.3061127024063909,0.2981813221344062,0.025910000498623912,106
0.02,memory_tau_0.02,0.3061127024063909,0.2981307732478426,0.026075132118991876,107
0.02,memory_tau_0.02,0.3061127024063909,0.29788989235877666,0.026862034743980436,108
0.02,memory_tau_0.02,0.3061127024063909,0.2979367608413029,0.026708926159600303,109
0.02,memory_tau_0.02,0.3061127024063909,0.2981239226969676,0.026097511297709916,110
0.02,memory_tau_0.02,0.3061127024063909,0.29815421681372,0.025998547365425232,111
0.02,memory_tau_0.02,0.3061127024063909,0.29813490898255984,0.02606162162209078,112
0.02,memory_tau_0.02,0.3061127024063909,0.29794021363766704,0.02669764666568511,113
0.02,memory_tau_0.02,0.3061127024063909,0.2978870456955449,0.026871334139952473,114
0.02,memory_tau_0.02,0.3061127024063909,0.29795432014266054,0.026651563948820987,115
0.02,memory_tau_0.02,0.3061127024063909,0.29800990926394927,0.02646996703744903,116
0.02,memory_tau_0.02,0.3061127024063909,0.29787650481327294,0.026905768785065592,117
0.02,memory_tau_0.02,0.3061127024063909,0.29806487125351244,0.026290418821608555,118
0.02,memory_tau_0.02,0.3061127024063909,0.2981430274996726,0.02603510028844823,119
0.02,memory_tau_0.02,0.3061127024063909,0.2980239595711366,0.026424067905930253,120
0.02,memory_tau_0.02,0.3061127024063909,0.2979924504968362,0.026527000825906092,121
0.02,memory_tau_0.02,0.3061127024063909,0.2979803462936222,0.02656654248203098,122
0.02,memory_tau_0.02,0.3061127024063909,0.29803345136662807,0.026393060386749042,123
0.02,memory_tau_0.02,0.3061127024063909,0.29816952249046913,0.02594854722943348,124
0.02,memory_tau_0.02,0.3061127024063909,0.2979720292969155,0.026593712202990904,125
0.02,memory_tau_0.02,0.3061127024063909,0.29793536432424017,0.026713488260590345,126
0.02,memory_tau_0.02,0.3061127024063909,0.2980109473391307,0.026466575883886095,127
0.02,memory_tau_0.02,0.3061127024063909,0.29809877143416896,0.026179674705503517,128
0.02,memory_tau_0.02,0.3061127024063909,0.2978732449150216,0.026916418125082237,129
0.02,memory_tau_0.02,0.3061127024063909,0.2979857670313839,0.02654883417486468,130
0.02,memory_tau_0.02,0.3061127024063909,0.29809091574654706,0.026205337435472414,131
0.02,memory_tau_0.02,0.3061127024063909,0.29799101362433295,0.026531694758865954,132
0.02,memory_tau_0.02,0.3061127024063909,0.29806477791955044,0.026290723722258772,133
0.02,memory_tau_0.02,0.3061127024063909,0.29809266601017764,0.02619961972556745,134
0.02,memory_tau_0.02,0.3061127024063909,0.2981125187005065,0.026134765538946732,135
0.02,memory_tau_0.02,0.3061127024063909,0.2981250048102403,0.026093976281801712,136
0.02,memory_tau_0.02,0.3061127024063909,0.29811164555755626,0.026137617896733113,137
0.02,memory_tau_0.02,0.3061127024063909,0.2982704465613913,0.02561885143396736,138
0.02,memory_tau_0.02,0.3061127024063909,0.29786277841739583,0.02695060977261428,139
0.02,memory_tau_0.02,0.3061127024063909,0.29802193658009785,0.02643067655373493,140
0.02,memory_tau_0.02,0.3061127024063909,0.298025354780082,0.02641951007825939,141
0.02,memory_tau_0.02,0.3061127024063909,0.2979397370568014,0.026699203546082146,142
0.02,memory_tau_0.02,0.3061127024063909,0.2979827480634994,0.026558696450623847,143
0.02,memory_tau_0.02,0.3061127024063909,0.2980379532390185,0.02637835380203355,144
0.02,memory_tau_0.02,0.3061127024063909,0.2979847401505883,0.026552188758936317,145
0.02,memory_tau_0.02,0.3061127024063909,0.2980782493879425,0.026246715524342993,146
0.02,memory_tau_0.02,0.3061127024063909,0.2980670553423938,0.026283283904095518,147
0.02,memory_tau_0.02,0.3061127024063909,0.29806776266428875,0.026280973245670095,148
0.02,memory_tau_0.02,0.3061127024063909,0.2981015160562203,0.026170708654667408,149
0.02,memory_tau_0.02,0.3061127024063909,0.29800566349232854,0.026483836999679766,150
0.02,memory_tau_0.02,0.3061127024063909,0.2978924534363845,0.02685366829075034,151
0.02,memory_tau_0.02,0.3061127024063909,0.29791306182539695,0.026786345409829486,152
0.02,memory_tau_0.02,0.3061127024063909,0.29801299886322213,0.026459874025141546,153
0.02,memory_tau_0.02,0.3061127024063909,0.2980998462626887,0.026176163487212693,154
0.02,memory_tau_0.02,0.3061127024063909,0.2981315417555975,0.02607262158039339,155
0.02,memory_tau_0.02,0.3061127024063909,0.298064027678153,0.026293174588856445,156
0.02,memory_tau_0.02,0.3061127024063909,0.2979460199653635,0.02667867872462669,157
0.02,memory_tau_0.02,0.3061127024063909,0.29802578751329917,0.026418096438074756,158
0.02,memory_tau_0.02,0.3061127024063909,0.2979961734878288,0.026514838668101667,159
0.02,memory_tau_0.02,0.3061127024063909,0.2981404469591956,0.026043530322408547,160
0.02,memory_tau_0.02,0.3061127024063909,0.2979626400545989,0.02662438470446774,161
0.02,memory_tau_0.02,0.3061127024063909,0.2979486938503722,0.02666994375548733,162
0.02,memory_tau_0.02,0.3061127024063909,0.29801520823423716,0.026452656516695608,163
0.02,memory_tau_0.02,0.3061127024063909,0.29790815888464384,0.026802362192911575,164
0.02,memory_tau_0.02,0.3061127024063909,0.29814026196996374,0.026044134639806756,165
0.02,memory_tau_0.02,0.3061127024063909,0.29799696843731444,0.026512241750432528,166
0.02,memory_tau_0.02,0.3061127024063909,0.29787784214982155,0.026901400013243645,167
0.02,memory_tau_0.02,0.3061127024063909,0.29808679057012216,0.02621881344085366,168
0.02,memory_tau_0.02,0.3061127024063909,0.29797833716510297,0.026573105844163378,169
0.02,memory_tau_0.02,0.3061127024063909,0.29809343631219914,0.02619710332551137,170
0.02,memory_tau_0.02,0.3061127024063909,0.29798164103600416,0.02656231285558361,171
0.02,memory_tau_0.02,0.3061127024063909,0.29798393979043764,0.02655480335200731,172
0.02,memory_tau_0.02,0.3061127024063909,0.29801137869309396,0.026465166749407586,173
0.02,memory_tau_0.02,0.3061127024063909,0.297843532416388,0.02701348204435125,174
0.02,memory_tau_0.02,0.3061127024063909,0.2978052573242856,0.027138517992881084,175
0.02,memory_tau_0.02,0.3061127024063909,0.29795412684166744,0.026652195418837035,176
0.02,memory_tau_0.02,0.3061127024063909,0.2979081861732974,0.02680227304713832,177
0.02,memory_tau_0.02,0.3061127024063909,0.29805425441291516,0.026325101605151405,178
0.02,memory_tau_0.02,0.3061127024063909,0.29795729334476934,0.026641851179355955,179
0.02,memory_tau_0.02,0.3061127024063909,0.2977943311855619,0.02717421118247359,180
0.02,memory_tau_0.02,0.3061127024063909,0.29814123431759215,0.02604095820308665,181
0.02,memory_tau_0.02,0.3061127024063909,0.2980910020752942,0.026205055419252662,182
0.02,memory_tau_0.02,0.3061127024063909,0.2980811199776636,0.02623733796601698,183
0.02,memory_tau_0.02,0.3061127024063909,0.29789720539468634,0.026838144732712742,184
0.02,memory_tau_0.02,0.3061127024063909,0.2980916916537706,0.026202802724506723,185
0.02,memory_tau_0.02,0.3061127024063909,0.2980106709815283,0.026467478680797955,186
0.02,memory_tau_0.02,0.3061127024063909,0.29818392258126464,0.02590150543508027,187
0.02,memory_tau_0.02,0.3061127024063909,0.2980002337083047,0.026501574858909922,188
0.02,memory_tau_0.02,0.3061127024063909,0.2980935261375296,0.026196809886755823,189
0.02,memory_tau_0.02,0.3061127024063909,0.29814402551084224,0.02603184001482415,190
0.02,memory_tau_0.02,0.3061127024063909,0.2980505859770595,0.02633708554383413,191
0.02,memory_tau_0.02,0.3061127024063909,0.2981899038482302,0.025881966007547438,192
0.02,memory_tau_0.02,0.3061127024063909,0.2980991740178738,0.026178359556861684,193
0.02,memory_tau_0.02,0.3061127024063909,0.29786829343480875,0.026932593475448036,194
0.02,memory_tau_0.02,0.3061127024063909,0.29813841296510535,0.026050174914659302,195
0.02,memory_tau_0.02,0.3061127024063909,0.29803340960082003,0.026393196826066022,196
0.02,memory_tau_0.02,0.3061127024063909,0.29798871175280667,0.02653921444526963,197
0.02,memory_tau_0.02,0.3061127024063909,0.29801897062349714,0.026440365653786622,198
0.02,memory_tau_0.02,0.3061127024063909,0.29779075291496415,0.02718590057193584,199
